id,date,value,f500,seg,f125,lMin,f1000,f8000,f4000,soundExpLVL,ram,lPeak,hora,f63,memo,timeStamp,f31,f2000,lMax,min,global,cpu,temp,f250
"AUdrflH2uWoxEUVWhbv2","2021-08-22T08:41:03.000Z",66.44,58.68,49,50.61,39.26,61.32,44.08,56.12,68.52,75.6,83.03,5,42.19,24.35,1629621663,35.79,60.87,70.54,40,66.44,5.8,48.31,57.16
"X4xk7U5cJ0SJV2HJswy4","2021-08-22T08:39:03.000Z",67.47,60.83,49,51.28,49.48,61.71,45.46,57.48,69.54,75.6,87.88,5,42.58,24.35,1629621543,37.99,61.4,74.78,38,67.47,5.9,48.85,58.77
"gEpXaQkBlWjH8oKYupZy","2021-08-22T08:37:03.000Z",66.86,60.72,49,49.2,42.02,61.14,46.23,57.29,68.94,75.5,87.88,5,43.02,24.48,1629621423,38.14,60.42,74.78,36,66.86,5.6,49.39,57.71
"SeVzSLEFY2JijpU2xP3n","2021-08-22T08:35:03.000Z",67.15,59.72,49,48.97,46.11,62.02,45.84,58.19,69.23,75.7,91.58,5,43.71,24.35,1629621303,35.92,61.52,75.22,34,67.15,5.6,48.31,56.4
"mteimBPCZxKlvZsg56Hc","2021-08-22T08:33:03.000Z",66.4,58.49,49,48.46,40.94,61.22,43.75,57.61,68.48,75.7,91.58,5,40.84,24.32,1629621183,32.6,61.21,75.22,32,66.4,5.5,48.85,55.14
"W59CasFHLADjOof6fgyh","2021-08-22T08:31:03.000Z",61.86,53.93,49,45.29,39.21,56.81,39.64,52.4,63.94,75.6,84.4,5,33.46,24.37,1629621063,29.25,56.76,70.01,30,61.86,5.5,48.31,50.57
"WLLbVMmzrSMZnv26jSuT","2021-08-22T08:29:03.000Z",59.81,51.29,49,43.83,38.31,55.94,33.9,46.52,61.89,75.7,81.67,5,35.5,24.34,1629620943,23.23,54.17,68.1,28,59.81,5.7,49.39,49.75
"rOQBcV7AeSivrmVBzyrw","2021-08-22T08:27:03.000Z",61.98,53.81,49,46.71,39.87,57.27,37.23,50.48,64.05,75.6,81.67,5,40.41,24.37,1629620823,30.22,56.09,68.1,26,61.98,5.6,49.39,53.41
"NDOVOWZcOrsSTfqDc91X","2021-08-22T08:25:03.000Z",65.33,57.05,49,47.73,38.46,60.69,40.3,54.2,67.41,75.6,83.01,5,41.39,24.36,1629620703,31.79,60.17,69.61,24,65.33,6,48.85,55.4
"JpgYPylGzrcw1ZGbicCQ","2021-08-22T08:23:03.000Z",66.95,58.2,49,47.25,53.45,62.49,44.19,56.63,69.03,75.6,85.53,5,39.69,24.36,1629620583,29.99,62.15,71.39,22,66.95,5.6,49.39,55.22
"k3V0ZyKOMrdgRMfnEsI1","2021-08-22T08:21:03.000Z",64.84,55.99,49,44.49,40.01,60.28,43.38,55.23,66.92,75.7,85.53,5,35.74,24.33,1629620463,26.96,60.04,71.39,20,64.84,5.7,49.39,52.71
"iYXqd8mTsrIh0NYdEkPc","2021-08-22T08:19:03.000Z",62.72,53.18,49,42.93,38.62,58.22,40.34,53.37,64.8,75.6,85.76,5,45.06,24.38,1629620343,31.11,57.87,71.25,18,62.72,5.7,49.39,50.27
"spfSk1XEXDBHoK4vK8Al","2021-08-22T08:17:03.000Z",68.98,63.28,49,54.6,38.09,62.17,47.46,58.13,71.06,75.6,92.78,5,45.99,24.35,1629620223,36.95,61.51,76.88,16,68.98,5.5,49.39,62.25
"vozDGDPWugJUNUIIsPXr","2021-08-22T08:15:03.000Z",68.81,63.35,49,54.85,50.27,61.84,47.02,57.46,70.89,75.6,92.78,5,39.86,24.35,1629620103,36.04,61.09,76.88,14,68.81,5.5,49.39,62.32
"Qn9Z90Aqlt3Duv90lzMN","2021-08-22T08:13:03.000Z",62.57,54.11,49,48.11,41.89,58.48,36.38,50.67,64.65,75.7,82.77,5,35.57,24.35,1629619983,25.15,57.1,67.42,12,62.57,5.8,49.39,51.48
"X3iB2LYUfGs0WPVGnMOe","2021-08-22T08:11:03.000Z",62.87,54.2,49,47.09,38.55,58.99,36.68,50.52,64.95,75.5,82.77,5,36.52,24.45,1629619863,25.92,57.54,67.42,10,62.87,5.5,49.39,51.45
"BGWHaJ209EGyCBSdyyD1","2021-08-22T08:09:03.000Z",68.76,57.39,49,47.72,41.86,61.26,58.12,64.31,70.84,75.6,103.78,5,41.83,24.37,1629619743,37.82,62.89,84.4,8,68.76,5.8,49.39,54.16
"ztZBEhGy7230Jdbfp0hS","2021-08-22T08:07:03.000Z",68.77,57.39,49,47.18,53.04,61.28,58.11,64.33,70.85,75.6,103.78,5,41.75,24.37,1629619623,37.9,62.92,84.4,6,68.77,5.9,49.39,53.99
"O2OR996uU1ESdvLKmVqU","2021-08-22T08:05:03.000Z",64.79,56.74,49,50.53,41.81,59.79,41.97,54.84,66.87,75.6,85.77,5,38.08,24.4,1629619503,31.11,59.51,71.05,4,64.79,5.8,49.93,54.1
"c6UoMC0waQU3cNJd4ydf","2021-08-22T08:03:03.000Z",65.6,57.84,49,51.35,41.17,60.67,42.29,55.27,67.68,75.6,85.77,5,39.03,24.39,1629619383,31.17,60.27,71.05,2,65.6,5.7,49.39,54.63
"10smmwXKMxCVXRiGAO0U","2021-08-22T08:01:03.000Z",63.14,55.3,49,46.13,39.91,58.74,38.67,51.81,65.22,75.6,83.15,5,37.7,24.39,1629619263,28.61,58.1,65.9,"",63.14,5.7,49.39,50.89
"mO9RozAaZ6YIWnGJjKiL","2021-08-22T07:59:03.000Z",58.3,50.55,49,40.53,40.89,53.63,36.11,47.99,60.38,75.6,79.44,4,33.65,24.42,1629619143,25.69,53.16,64.66,58,58.3,5.7,49.39,46.41
"TJa0zJLaEtjRmygNViNv","2021-08-22T07:57:03.000Z",62.43,56.01,49,45.79,38.76,56.44,46.43,53.97,64.51,75.6,86.4,4,36.01,24.41,1629619023,25.95,56.13,72.56,56,62.43,5.8,49.39,52.18
"U4sbaVqOQKfaMzMRoMEj","2021-08-22T07:55:03.000Z",63.71,58.11,49,47.85,40.69,57.3,46.61,54.4,65.79,75.6,86.4,4,38.81,24.37,1629618903,26.79,56.74,72.56,54,63.71,5.8,49.39,54.82
"mK5q9Nt4glQYMf9MfSqK","2021-08-22T07:53:03.000Z",80.12,75.74,49,63.78,39.1,74.52,50.05,64.91,82.2,75.6,107.7,4,44.69,24.43,1629618783,29.42,70.05,92.82,52,80.12,5.8,49.93,73.3
"pRDeMfDDoQ90Kt628Vpv","2021-08-22T07:51:03.000Z",80.23,75.8,49,63.9,45.62,74.63,50.17,65.09,82.31,75.6,107.7,4,45.65,24.41,1629618663,30.53,70.34,92.82,50,80.23,5.6,49.39,73.38
"vszFZqgv1LfFKXedCv4G","2021-08-22T07:49:03.000Z",67.13,60.44,49,53.82,50.94,61.78,39.39,54.06,69.21,75.6,92.6,4,44.96,24.4,1629618543,28.92,61.1,76.84,48,67.13,5.8,50.46,58.65
"TbwUhG41gFx5jpEXhHJz","2021-08-22T07:47:03.000Z",66.17,58.34,49,53.4,38.52,61.46,41.18,54.21,68.25,75.6,86.94,4,45.26,24.37,1629618423,35.47,60.5,69.77,46,66.17,5.8,49.93,56.03
"rTyBLASiLpFGQEXc0aB3","2021-08-22T07:45:03.000Z",65.28,57.02,49,48.98,45.98,60.73,40.68,53.64,67.36,75.6,85.52,4,41.71,24.42,1629618303,35.49,60.29,69.28,44,65.28,5.7,50.46,54.42
"X3okaJERXNqIsQvrEiAv","2021-08-22T07:43:03.000Z",64.53,56.23,49,44.55,43.55,60.4,40.12,52.82,66.61,75.6,83.44,4,36.68,24.42,1629618183,30.5,59.61,69.2,42,64.53,5.6,50.46,52.37
"qOiWIMhyCfc47YWCUpJF","2021-08-22T07:41:03.000Z",67.19,60.75,49,55.46,38.01,61.02,41.48,54.5,69.26,75.6,95.14,4,40.18,24.42,1629618063,29.81,59.78,76.99,40,67.19,5.8,49.39,60.68
"JR2pfeBnANdgguQQvr0a","2021-08-22T07:39:03.000Z",67.05,60.52,49,55.84,44.18,60.78,41.02,54.04,69.13,75.6,95.14,4,41.07,24.42,1629617943,27.94,59.51,76.99,38,67.05,5.8,49.39,60.74
"ynbsD66SEdzJSe87AYUF","2021-08-22T07:37:03.000Z",64.08,56.03,49,48.53,43.03,59.75,40.34,52.57,66.15,75.5,86.13,4,39.11,24.55,1629617823,33.27,58.52,68.78,36,64.08,5.7,49.93,53.55
"XB8AMFD7PI2L2juN4jHV","2021-08-22T07:35:03.000Z",63.19,54.8,49,48.09,41.69,58.82,38.66,51.48,65.27,75.5,86.13,4,37.05,24.46,1629617703,33.14,58.03,69.93,34,63.19,5.7,49.93,52.12
"7GNjlzaZcJ5ZAMEtt4OQ","2021-08-22T07:33:03.000Z",64.38,56.58,49,53.42,39.41,58.94,37.77,51.43,66.46,75.5,85.2,4,37.4,24.54,1629617583,25.85,58.59,71,32,64.38,5.6,50.46,56.12
"Mg1nULqSLuXCSpkKtCP2","2021-08-22T07:31:03.000Z",65.51,58.02,49,53.2,39.48,59.68,40.64,53.61,67.59,75.6,85.2,4,41.04,24.43,1629617463,27.88,59.86,71,30,65.51,5.7,50.46,57.5
"MMnz4lIsspZyTo9164pU","2021-08-22T07:29:03.000Z",64.93,56.71,49,47.21,47.92,60.14,41.33,53.8,67.01,75.6,83.42,4,40.28,24.43,1629617343,27.88,60.03,67.47,28,64.93,5.7,50.46,54.54
"5mmWI3XkQsS1fz8pgUr9","2021-08-22T07:27:03.000Z",64.3,56.12,49,45.78,40.11,59.98,41.97,53.84,66.38,75.5,84.97,4,34.47,24.51,1629617223,27.66,59.02,69.9,26,64.3,5.8,49.93,52.83
"5DqEKzbUNjYXKJosNrjO","2021-08-22T07:25:03.000Z",64.63,56.26,49,45.32,37.65,59.74,44.23,56.02,66.71,75.5,84.97,4,36.37,24.45,1629617103,30.66,59.37,69.9,24,64.63,5.6,49.39,53.24
"qHdMvhdKRWGDMQGOZdo0","2021-08-22T07:23:03.000Z",63.56,55.34,49,44.86,46.8,58.11,43.29,55.42,65.64,75.6,83.35,4,35.8,24.45,1629616983,30.72,58.49,69.89,22,63.56,5.4,50.46,52.35
"kY7DK7Gzwj6pa3JFrdd4","2021-08-22T07:21:03.000Z",66.15,57.46,49,54.34,38.9,60.92,42.02,54.62,68.23,75.5,85.85,4,41.78,24.48,1629616863,30.19,60.6,73.12,20,66.15,5.6,50.46,57.71
"v6hCR3Clg7XdG5HV0J6H","2021-08-22T07:19:03.000Z",65.83,57.39,49,54.87,42.22,60.44,41.07,53.49,67.91,75.5,85.85,4,41.6,24.47,1629616743,27.77,59.94,73.12,18,65.83,5.7,49.39,58
"w8wPRRKXTbiFxrfDrIWK","2021-08-22T07:17:03.000Z",63.56,56.32,49,48.42,37.84,57.89,39.95,52.91,65.64,75.4,83.28,4,37.48,24.55,1629616623,31.06,58.03,70.01,16,63.56,5.6,49.93,54.9
"3siBHjsXgaCDgraTEYcs","2021-08-22T07:15:03.000Z",69.16,64.85,49,47.16,41.44,62.97,44.84,57.24,71.24,75.5,94.4,4,40.13,24.54,1629616503,33.21,62.13,81.67,14,69.16,5.5,49.93,59.8
"el9hzdqndueamNPU2sQe","2021-08-22T07:13:03.000Z",69.65,65.63,49,55.64,40.11,62.7,44.22,56.48,71.73,75.5,94.4,4,40.38,24.49,1629616383,30.94,61.23,81.67,12,69.65,5.8,49.93,61.83
"hV1J6rhHZPoh7W4UIQ6A","2021-08-22T07:11:03.000Z",65.84,60,49,56.58,42.43,58.42,38.37,51.89,67.91,75.4,85.82,4,38.79,24.59,1629616263,26.31,57.87,73.22,10,65.84,5.8,49.93,59.55
"HZbbQVCTe7cP9pwFNCkl","2021-08-22T07:09:03.000Z",62.87,53.79,49,51.07,39.89,57.96,37.2,51.14,64.95,75.4,85.82,4,35.15,24.6,1629616143,24.23,57.77,72.26,8,62.87,5.7,50.46,53.13
"L2GgzdxmLaM4U3liy2xE","2021-08-22T07:07:03.000Z",66.08,58.88,49,54.21,39.42,60.62,38.95,52.4,68.16,75.5,84.72,4,44.56,24.51,1629616023,37.44,58.98,72.03,6,66.08,5.8,49.93,59.33
"NoIjARUWBvXjA6bjEAlx","2021-08-22T07:05:03.000Z",66.3,58.95,49,54.24,45.2,60.94,39.43,52.78,68.37,75.5,84.99,4,44.55,24.51,1629615903,37.51,59.37,72.03,4,66.3,5.7,50.46,59.39
"ZCcFCNbCuUYXMuT2XGlR","2021-08-22T07:03:03.000Z",63.51,55.08,50,46.87,38.99,59.54,37.82,51.72,65.59,75.5,84.99,4,40.23,24.53,1629615783,28.64,58.12,70.26,2,63.51,5.6,49.93,52.1
"5o6REFY5dawRLNwLpn79","2021-08-22T07:01:03.000Z",62.98,54.82,49,49.7,39.85,58.67,37.67,51.29,65.06,75.5,81.9,4,42.68,24.5,1629615663,27.89,57.16,66.98,"",62.98,5.6,50.46,52.38
"VOw0ooFRSFjlXnx7ttAZ","2021-08-22T06:59:03.000Z",63.98,55.28,49,51.42,39.23,59.41,39.08,52.18,66.06,75.5,82.87,3,43.03,24.5,1629615543,28.05,58.47,67.83,58,63.98,5.7,50.46,54.01
"NCBHdXinog3gzTutVgkr","2021-08-22T06:57:03.000Z",65.48,56.46,49,50.26,43.15,61.38,39.43,53.34,67.56,75.4,86.99,3,41.63,24.55,1629615423,29.08,60.37,70.02,56,65.48,5.7,49.39,54.44
"eojA5kQzKjQOb4lxmfzg","2021-08-22T06:55:03.000Z",64.93,56.4,49,46.95,39.65,60.7,38.42,52.79,67.01,75.4,86.99,3,42.43,24.59,1629615303,30.48,59.8,70.02,54,64.93,5.7,50.46,54.47
"SOWW8Ie40dVkEbHNKoUm","2021-08-22T06:53:03.000Z",65.69,57.41,49,48.04,44.49,61.06,41.07,54.21,67.77,75.4,84.13,3,43.8,24.62,1629615183,32.16,60.63,70.56,52,65.69,5.8,49.93,55.56
"DldEOlCiaUzlrj690Uq5","2021-08-22T06:51:03.000Z",65.11,56.83,49,47.23,50.66,60.26,41.8,54.35,67.19,75.4,85.63,3,40.52,24.57,1629615063,30.93,60.23,70.56,50,65.11,5.8,50.46,54.67
"sjlqt022nrG8uqiaTk7d","2021-08-22T06:49:03.000Z",61.65,53.86,49,46.86,38.51,56.19,38.67,51,63.73,75.5,85.63,3,34.41,24.52,1629614943,27.34,56.16,67.83,48,61.65,5.6,50.46,53.15
"zyuHLPFHkttinCcaYCpZ","2021-08-22T06:47:03.000Z",63.01,55.07,49,46.84,38.38,58.44,40.45,52.22,65.09,75.4,85.92,3,38.19,24.57,1629614823,28.4,57.41,68.91,46,63.01,5.5,50.46,52.93
"d021Nrl9DHqdattkP1Xj","2021-08-22T06:45:03.000Z",65.56,57.52,49,47.55,42.59,61.04,42.81,54.99,67.64,75.4,85.92,3,41.05,24.56,1629614703,32.19,60.14,68.91,44,65.56,5.7,49.93,55.05
"Nq2crXXuYNJ1cGiVeNtF","2021-08-22T06:43:03.000Z",68.02,59.95,49,54.38,50.7,63.53,42.58,55.84,70.1,75.4,87.01,3,47.35,24.63,1629614583,33.39,62.23,72.41,42,68.02,5.6,49.93,58.37
"25LxhhFMySIOTSu4fQuu","2021-08-22T06:41:03.000Z",68.7,61.02,49,55.11,52.94,64.1,45.44,57.5,70.78,75.5,89.17,3,48.82,24.5,1629614463,35.75,62.64,72.81,40,68.7,5.8,50.46,58.7
"dep1LJXzMlIFMKcrLtuV","2021-08-22T06:39:03.000Z",65.71,58.3,49,50.23,41.36,61.03,44.31,55.8,67.79,75.4,89.17,3,45.22,24.56,1629614343,34.71,59.66,72.81,38,65.71,5.8,50.46,54.9
"9sfeM0eZT6StjLm5c7lX","2021-08-22T06:37:03.000Z",66.15,60.68,49,49.82,38.36,60.13,44.91,55.79,68.23,75.4,88.46,3,41.12,24.58,1629614223,37.14,59.14,74.74,36,66.15,5.9,49.93,57.64
"Ms9K3HpSzmXBi8qTdmTW","2021-08-22T06:35:03.000Z",67.6,61.93,49,50.11,46.71,62.03,46.37,57.44,69.68,75.5,88.46,3,40.97,24.52,1629614103,37.24,60.25,74.74,34,67.6,5.7,50.46,59.14
"lzLHGhze3J0GNaFyuR8X","2021-08-22T06:33:03.000Z",65.33,57.86,49,45.65,41.45,61.08,41.82,54.12,67.41,75.4,87.66,3,41.86,24.57,1629613983,29.37,59.28,73.63,32,65.33,5.8,50.46,55.36
"h9RwSUjOAoD0BR0F70vM","2021-08-22T06:31:03.000Z",63.9,54.29,49,43.63,40.63,59.83,35.92,50.93,65.98,75.3,84.77,3,43.2,24.65,1629613863,28.72,59.66,68.27,30,63.9,5.6,50.46,51.13
"lJ2mQf4XVPWGCTpIxEpe","2021-08-22T06:29:03.000Z",65.9,56.26,49,43.92,40.41,62.06,38.57,53.76,67.97,75.4,85.43,3,41.71,24.56,1629613743,29.12,61.44,70.37,28,65.9,5.7,49.93,52.45
"0DX2XW2BWn32TWkAPfzd","2021-08-22T06:27:03.000Z",66.59,57.27,49,49.75,40.79,62.75,39.36,54.06,68.67,75.5,85.43,3,45.71,24.54,1629613623,31.17,61.56,70.37,26,66.59,5.8,49.93,54.91
"HTXWdNkxvvmrYCzKoep3","2021-08-22T06:25:03.000Z",67.2,59.45,49,52.79,42.08,62.41,46.11,56.52,69.28,75.5,88.15,3,46.26,24.53,1629613503,31.69,61.45,73.76,24,67.2,5.8,49.93,57.03
"iVMm1Yk4roStGlAmGRzN","2021-08-22T06:23:03.000Z",70,63.13,49,54.51,44.43,64.26,46.73,57.45,72.08,75.4,93.28,3,43.64,24.55,1629613383,31.37,62.74,77.49,22,70,5.8,50.46,63.98
"azvOfsBcELH5gr24eS78","2021-08-22T06:21:03.000Z",71.24,64.53,49,59.27,45.29,64.61,43.96,57.37,73.32,75.4,93.28,3,43.6,24.61,1629613263,32.05,63.06,77.49,20,71.24,5.8,50.46,66.13
"IsqLxJGU98l9QdapW76u","2021-08-22T06:19:03.000Z",69.46,62.42,49,58.46,44.91,63.25,43.63,57.2,71.54,75.4,91.18,3,42.17,24.58,1629613143,33.05,62.19,76.62,18,69.46,5.9,49.93,63.12
"qMhqj1kQWypYDOwckrVT","2021-08-22T06:17:03.000Z",74.65,69.56,49,58.76,41.62,67.92,49.95,62.5,76.73,75.4,105.26,3,45.39,24.58,1629613023,34.36,66.86,87.96,16,74.65,5.8,50.46,68.07
"crz4Dxe6ER7byACDQGAE","2021-08-22T06:15:03.000Z",74.76,69.59,49,58.74,47.39,68.01,50.14,62.69,76.84,75.4,105.26,3,45.43,24.57,1629612903,33.17,67.2,87.96,14,74.76,5.7,49.93,68.14
"CinCVBOC6LEYuM968Poh","2021-08-22T06:13:03.000Z",67.27,58.35,49,46.71,41.45,63.05,44.45,56.62,69.35,75.4,87.66,3,41.72,24.56,1629612783,31.28,62.34,72.54,12,67.27,5.7,49.93,55.62
"YrCDJMBbqFWdAL8jzRE6","2021-08-22T06:11:03.000Z",70.3,63.82,49,58.72,40.95,64.29,47.95,59.07,72.38,75.4,91.02,3,45.53,24.62,1629612663,34.8,62.5,76.69,10,70.3,5.6,49.93,63.4
"ZWoix48uZ889Lqq9ygtM","2021-08-22T06:09:03.000Z",69.98,63.63,49,58.9,45.19,63.57,47.39,58.64,72.06,75.4,91.02,3,46.3,24.59,1629612543,35.1,61.96,76.69,8,69.98,5.9,50.46,63.43
"S8VP5bQoMmRUHCAognTF","2021-08-22T06:07:03.000Z",73.33,68.52,49,61,47.08,65.38,45.97,59.07,75.41,75.4,100.57,3,45.69,24.57,1629612423,33.68,63.89,85.86,6,73.33,5.8,50.46,68.04
"otovvyYg1G3H5gR8vOzl","2021-08-22T06:05:03.000Z",73.53,68.59,49,60.98,50.49,65.77,46.09,59.48,75.61,75.4,100.57,3,44.42,24.62,1629612303,32.4,64.67,85.86,4,73.53,5.7,49.93,68.05
"7U8STHmWCpzrDtSGGmJP","2021-08-22T06:03:03.000Z",67.51,59.92,49,49.69,45.26,62.92,42.45,56.19,69.59,75.4,90.58,3,42.5,24.62,1629612183,33.3,62.54,71.81,2,67.51,5.6,50.46,55.44
"5XrC4jcvCih4KS4pGyQx","2021-08-22T06:01:03.000Z",68.75,62.68,49,57.42,51.09,62.55,43.64,56.61,70.82,75.4,91.98,3,42.69,24.61,1629612063,32.74,61.49,77.44,"",68.75,5.8,50.46,61.38
"oAdFEX0c3PXQlK54LHFn","2021-08-22T05:59:03.000Z",68.23,61.93,50,57.49,43.42,61.82,43.37,55.93,70.31,75.4,91.98,2,45.03,24.61,1629611943,32.55,60.67,77.44,58,68.23,5.7,49.93,61.46
"UdiRk3lXig9kAAGLNuxG","2021-08-22T05:57:03.000Z",67.09,59.72,49,50.29,44.23,62.39,42.83,55.48,69.16,75.4,90.28,2,45.45,24.61,1629611823,34.28,61.48,75.04,56,67.09,5.7,50.46,57.13
"pYL54nCXYVekLnfJz8km","2021-08-22T05:55:03.000Z",68.71,62.14,49,52.35,42.69,63.1,45.17,57.64,70.79,75.3,90.49,2,44.67,24.66,1629611703,32.73,62.13,76.42,54,68.71,5.9,50.46,61.15
"7zf3b4qyZRfZyip0HtSt","2021-08-22T05:53:03.000Z",70.88,65.16,49,57.36,43.16,64.21,48.42,59.46,72.96,75.4,94.73,2,45.02,24.63,1629611583,31.23,63.14,78.4,52,70.88,5.8,50.46,64.37
"5v8JtDWzGDiGLC4rHyfZ","2021-08-22T05:51:03.000Z",70.51,64.48,49,57.29,45.41,64.12,49.41,59.87,72.59,75.4,94.73,2,44.69,24.57,1629611463,33.57,63.36,78.4,50,70.51,6,50.46,63.18
"sg8CsrvYLBYYEmEINo4A","2021-08-22T05:49:03.000Z",67.57,59.41,49,51.03,43.32,62.74,46.56,57.83,69.65,75.4,89.47,2,42.96,24.59,1629611343,33.56,62.25,74.83,48,67.57,5.9,50.46,56.86
"um1AiUHXoU0ACK83kBdR","2021-08-22T05:47:03.000Z",65.85,57.58,49,45.71,46.64,61.81,40.91,54.04,67.93,75.3,83.1,2,37.86,24.67,1629611223,32,60.72,69.71,46,65.85,5.9,49.93,54.27
"EStasiIUkTPOhyH5IN0L","2021-08-22T05:45:03.000Z",65.37,57.34,49,45.97,46.76,61.13,41.21,54.18,67.45,75.4,82.81,2,37.74,24.58,1629611103,30.96,60.09,69.71,44,65.37,5.7,50.46,54.18
"vvq6e5iNd43wqJW60eRZ","2021-08-22T05:43:03.000Z",67.31,58.25,49,48.26,41.43,63.35,42.12,55.75,69.39,75.4,88.39,2,39.53,24.6,1629610983,29.47,62.45,72.75,42,67.31,5.6,49.93,55.05
"M4NU2ZwIVmVTeLDJtdzH","2021-08-22T05:41:03.000Z",67.9,59.34,49,55.16,42.36,62.82,42.69,55.56,69.98,75.4,88.39,2,40.68,24.63,1629610863,35.46,61.84,73.5,40,67.9,5.8,50.46,60.6
"RVn9xYxKtfT3N2DssilJ","2021-08-22T05:39:03.000Z",66.41,58.5,49,54.93,42.65,60.35,42.03,54.22,68.49,75.4,87.57,2,40.11,24.59,1629610743,35.12,59.6,73.5,38,66.41,5.7,49.93,60.3
"XRzqtJ4vXE2Klj4Ut05T","2021-08-22T05:37:03.000Z",64.41,56.13,49,46.55,41.38,60.15,40.62,53.45,66.49,75.3,86,2,38.11,24.75,1629610623,28.46,59.18,70.73,36,64.41,5.9,49.39,53.04
"cWTj40z2zQNGFqVHt9k9","2021-08-22T05:35:03.000Z",65.65,56.87,49,48.58,40.82,61.75,41.15,53.91,67.73,75.3,86.01,2,38.19,24.71,1629610503,29.85,60.27,71.6,34,65.65,5.7,49.39,54.56
"oJDIUUPIzFnixnuOeX4V","2021-08-22T05:33:03.000Z",67.17,58.24,49,50.21,48.17,62.84,42.02,55.42,69.25,75.4,86.01,2,42.39,24.63,1629610383,31.67,62.06,71.6,32,67.17,5.8,49.39,57.17
"LeZXWQKAn8slvN6fwDpS","2021-08-22T05:31:03.000Z",65.85,57.07,49,48.48,53.13,60.95,41.47,54.98,67.93,75.3,84.75,2,42.27,24.66,1629610263,30.9,60.98,68.74,30,65.85,6,49.93,56.25
"tqpZnVMlAeoyOgjNDcci","2021-08-22T05:29:03.000Z",64.78,55.78,49,47.42,42.45,60.76,39.58,53.06,66.86,75.3,84.75,2,37.84,24.7,1629610143,27.67,59.81,69.33,28,64.78,5.5,49.93,53.19
"gZRlqlocWlIyn78GPoSo","2021-08-22T05:27:03.000Z",65.87,57.41,49,49.91,44.26,61.66,41.29,54.03,67.95,75.3,85.12,2,43.01,24.7,1629610023,37.15,60.44,69.33,26,65.87,5.7,49.39,55.42
"eL88874masKpGyDYig8X","2021-08-22T05:25:03.000Z",68.49,61.25,49,53.82,46.17,63.11,49.74,59.19,70.57,75.4,93.82,2,44.91,24.64,1629609903,37.82,61.59,78.87,24,68.49,5.6,49.39,60.13
"4qsuPnGLqc1rg7AvbQhS","2021-08-22T05:23:03.000Z",68.23,60.81,49,53.47,46.05,63,49.41,58.7,70.31,75.3,93.82,2,43.57,24.72,1629609783,32.7,61.67,78.87,22,68.23,5.7,49.39,59.56
"mKc9BWoQbWzE33nmKVk7","2021-08-22T05:21:03.000Z",64.2,54.92,49,54.15,54.46,59.42,37.33,50.87,66.28,75.3,80.72,2,41.87,24.72,1629609663,30.64,58.99,68.04,20,64.2,5.6,49.39,53.95
"IQmlF32V7zFTof4Tdz5Y","2021-08-22T05:19:03.000Z",66.07,57.86,49,55.51,43.05,59.66,46.57,57.48,68.15,75.3,86.04,2,43.92,24.72,1629609543,28.85,59.49,72.47,18,66.07,5.6,48.85,58.01
"T8mu5cyNritYQ1gHGoTv","2021-08-22T05:17:03.000Z",71.53,66.97,49,57.78,44.3,63.47,48.51,60.11,73.61,75.3,97.72,2,46.07,24.69,1629609423,33.76,62.49,80.9,16,71.53,5.6,49.39,65.47
"6sNCJMqUTvv93orV5zY0","2021-08-22T05:15:03.000Z",72.45,68.23,49,57.13,47.79,65.05,46.92,59.52,74.53,75.4,97.72,2,45.57,24.63,1629609303,35.3,63.44,80.9,14,72.45,5.7,49.39,66.03
"irdJuUopQ7zHq1R39XEL","2021-08-22T05:13:03.000Z",69.52,64,50,50.08,46.15,64.16,44.51,57.41,71.6,75.3,93.17,2,43.2,24.66,1629609183,33.34,62.93,79.63,12,69.52,5.6,49.93,60.7
"nEBgPOr6sUAQDFcehj3V","2021-08-22T05:11:03.000Z",67.08,58.03,49,49.12,49.86,62.8,40.69,55.25,69.16,75.3,85.99,2,42.97,24.7,1629609063,33.25,62.4,69.68,10,67.08,5.7,49.39,55.83
"4xRFPEbCznLoLpFQFBXU","2021-08-22T05:09:03.000Z",67.19,58.57,49,54.31,46.76,62.5,42.46,55.44,69.27,75.3,89.23,2,45.48,24.68,1629608943,36.51,61.62,74.2,8,67.19,5.8,49.39,57.9
"9dsYWgVb13PL7gq5wZt5","2021-08-22T05:07:03.000Z",66.22,58.12,49,54.86,44.29,61.07,42.96,54.31,68.3,75.3,89.23,2,46.43,24.65,1629608823,36.17,59.44,74.2,6,66.22,5.6,49.39,58.7
"ynfhs2CZirKin4GvqYUL","2021-08-22T05:05:03.000Z",65.52,56.51,49,51.61,40.06,61.19,40.9,53.31,67.6,75.3,85.42,2,44.22,24.68,1629608703,31.14,59.76,72.76,4,65.52,5.6,49.39,56.58
"KzpLVriKMFnRLfPUf8uB","2021-08-22T05:03:03.000Z",67.43,59.17,49,55.11,48.19,62.96,42.87,54.95,69.51,75.3,90.66,2,45.73,24.67,1629608583,29.13,61.4,76.42,2,67.43,5.6,49.39,58.2
"ka44fAZys6dzkDuU2966","2021-08-22T05:01:03.000Z",67.68,60.43,49,55.39,48,62.57,44.6,56.48,69.76,75.3,90.66,2,46.02,24.69,1629608463,32.6,61.39,76.42,"",67.68,5.6,49.39,58.55
